index,fileid,qid,question,origanswer,generatedanswer,correctness
0,21,717423,Choose the correct order of the events?,0,2,0
1,21,717433,Choose the correct order of the events?,3,3,1
2,21,7175178,Choose the correct order of the events?,0,2,0
3,21,717537,Choose the correct order of the events?,3,1,0
4,21,717587,Choose the correct order of the events?,0,1,0
5,21,717590,Choose the correct order of the events?,2,2,1
6,21,717614,Choose the correct order of the events?,3,3,1
7,21,717658,Choose the correct order of the events?,0,2,0
8,21,717709,Choose the correct order of the events?,3,1,0
9,21,71782,Choose the correct order of the events?,0,2,0
10,21,717865,Choose the correct order of the events?,0,0,1
11,21,7178906,Choose the correct order of the events?,3,3,1
12,21,7179669,Choose the correct order of the events?,2,3,0
13,21,71797,Choose the correct order of the events?,3,1,0
14,21,718000,Choose the correct order of the events?,0,3,0
15,21,718086,Choose the correct order of the events?,1,2,0
16,21,718110,Choose the correct order of the events?,3,0,0
17,21,71811,Choose the correct order of the events?,1,1,1
18,21,71812,Choose the correct order of the events?,0,3,0
19,21,718145,Choose the correct order of the events?,2,1,0
20,21,718154,Choose the correct order of the events?,3,3,1
21,21,718190,Choose the correct order of the events?,3,0,0
22,21,718251,Choose the correct order of the events?,3,2,0
23,21,7182613,Choose the correct order of the events?,2,3,0
24,21,7182,Choose the correct order of the events?,1,0,0
25,21,7183532,Choose the correct order of the events?,1,2,0
26,21,7183693,Choose the correct order of the events?,3,3,1
27,21,7183963,Choose the correct order of the events?,1,1,1
28,21,718432,Choose the correct order of the events?,1,0,0
29,21,718476,Choose the correct order of the events?,3,0,0
30,21,7184793,Choose the correct order of the events?,0,0,1
31,21,718530,Choose the correct order of the events?,2,2,1
32,21,718584,Choose the correct order of the events?,1,2,0
33,21,718594,Choose the correct order of the events?,0,0,1
34,21,71861,Choose the correct order of the events?,0,2,0
35,21,7187183,Choose the correct order of the events?,0,1,0
36,21,7187299,Choose the correct order of the events?,0,2,0
37,21,7187413,Choose the correct order of the events?,0,0,1
38,21,7187578,Choose the correct order of the events?,3,0,0
39,21,7188120,Choose the correct order of the events?,1,3,0
40,21,7188283,Choose the correct order of the events?,0,3,0
41,21,718830,Choose the correct order of the events?,3,1,0
42,21,7188536,Choose the correct order of the events?,0,0,1
43,21,7188619,Choose the correct order of the events?,3,2,0
44,21,718862,Choose the correct order of the events?,1,3,0
45,21,7188964,Choose the correct order of the events?,1,2,0
46,21,7188966,Choose the correct order of the events?,0,0,1
47,21,7189,Choose the correct order of the events?,3,2,0
48,21,719025,Choose the correct order of the events?,1,3,0
49,21,719041,Choose the correct order of the events?,2,2,1
50,21,719045,Choose the correct order of the events?,3,3,1
51,21,719056,Choose the correct order of the events?,1,0,0
52,21,7191985,Choose the correct order of the events?,0,3,0
53,21,7192513,Choose the correct order of the events?,0,0,1
54,21,7192567,Choose the correct order of the events?,0,3,0
55,21,719262,Choose the correct order of the events?,1,2,0
56,21,719292,Choose the correct order of the events?,0,2,0
57,21,7193312,Choose the correct order of the events?,2,2,1
58,21,7193516,Choose the correct order of the events?,3,3,1
59,21,719364,Choose the correct order of the events?,0,2,0
60,21,7193753,Choose the correct order of the events?,2,1,0
61,21,719414,Choose the correct order of the events?,1,2,0
62,21,719463,Choose the correct order of the events?,2,2,1
63,21,71947,Choose the correct order of the events?,2,0,0
64,21,7194824,Choose the correct order of the events?,0,0,1
65,21,7194948,Choose the correct order of the events?,1,0,0
66,21,719579,Choose the correct order of the events?,2,1,0
67,21,719669,Choose the correct order of the events?,3,3,1
68,21,719670,Choose the correct order of the events?,2,0,0
69,21,719843,Choose the correct order of the events?,1,2,0
70,21,7198464,Choose the correct order of the events?,1,2,0
71,21,719872,Choose the correct order of the events?,0,3,0
72,21,719891,Choose the correct order of the events?,0,1,0
73,21,7198,Choose the correct order of the events?,2,1,0
74,21,719901,Choose the correct order of the events?,1,1,1
75,21,719963,Choose the correct order of the events?,2,1,0
76,21,7199800,Choose the correct order of the events?,2,2,1
77,21,71998,Choose the correct order of the events?,3,2,0
78,21,719993,Choose the correct order of the events?,3,1,0
79,21,7200069,Choose the correct order of the events?,0,3,0
80,21,7200071,Choose the correct order of the events?,1,3,0
81,21,720009,Choose the correct order of the events?,0,2,0
82,21,7200212,Choose the correct order of the events?,1,3,0
83,21,7200536,Choose the correct order of the events?,3,2,0
84,21,7201155,Choose the correct order of the events?,3,0,0
85,21,7201192,Choose the correct order of the events?,2,2,1
86,21,7201490,Choose the correct order of the events?,2,2,1
87,21,7202116,Choose the correct order of the events?,0,0,1
88,21,7202137,Choose the correct order of the events?,3,3,1
89,21,720262,Choose the correct order of the events?,3,3,1
90,21,7203496,Choose the correct order of the events?,3,1,0
91,21,7203791,Choose the correct order of the events?,0,0,1
92,21,720457,Choose the correct order of the events?,2,1,0
93,21,7204775,Choose the correct order of the events?,2,3,0
94,21,720495,Choose the correct order of the events?,1,2,0
95,21,7205488,Choose the correct order of the events?,0,2,0
96,21,7205496,Choose the correct order of the events?,2,1,0
97,21,7205935,Choose the correct order of the events?,3,1,0
98,21,720651,Choose the correct order of the events?,3,2,0
99,21,7206903,Choose the correct order of the events?,0,1,0
100,21,7207400,Choose the correct order of the events?,1,0,0
101,21,720752,Choose the correct order of the events?,2,2,1
102,21,7207739,Choose the correct order of the events?,3,2,0
103,21,720802,Choose the correct order of the events?,2,3,0
104,21,72082,Choose the correct order of the events?,2,0,0
105,21,720831,Choose the correct order of the events?,0,2,0
106,21,720837,Choose the correct order of the events?,0,3,0
107,21,720842,Choose the correct order of the events?,3,0,0
108,21,720901,Choose the correct order of the events?,1,0,0
109,21,720932,Choose the correct order of the events?,3,0,0
110,21,7210370,Choose the correct order of the events?,3,2,0
111,21,721056,Choose the correct order of the events?,0,0,1
112,21,7210975,Choose the correct order of the events?,3,3,1
113,21,7211072,Choose the correct order of the events?,2,1,0
114,21,721113,Choose the correct order of the events?,3,1,0
115,21,7211291,Choose the correct order of the events?,0,1,0
116,21,7211415,Choose the correct order of the events?,0,0,1
117,21,7211681,Choose the correct order of the events?,3,2,0
118,21,721179,Choose the correct order of the events?,0,2,0
119,21,7211852,Choose the correct order of the events?,3,1,0
120,21,7211878,Choose the correct order of the events?,1,3,0
121,21,7212749,Choose the correct order of the events?,0,0,1
122,21,721325,Choose the correct order of the events?,1,3,0
123,21,721348,Choose the correct order of the events?,2,2,1
124,21,721507,Choose the correct order of the events?,3,0,0
125,21,7215515,Choose the correct order of the events?,3,2,0
126,21,721555,Choose the correct order of the events?,3,3,1
127,21,721610,Choose the correct order of the events?,3,2,0
128,21,7216163,Choose the correct order of the events?,1,3,0
129,21,7216457,Choose the correct order of the events?,2,2,1
130,21,7216658,Choose the correct order of the events?,0,3,0
131,21,7216840,Choose the correct order of the events?,3,3,1
132,21,721703,Choose the correct order of the events?,3,0,0
133,21,7217777,Choose the correct order of the events?,2,3,0
134,21,721784,Choose the correct order of the events?,3,1,0
135,21,7217,Choose the correct order of the events?,0,3,0
136,21,721802,Choose the correct order of the events?,1,0,0
137,21,7218616,Choose the correct order of the events?,3,0,0
138,21,72191,Choose the correct order of the events?,2,0,0
139,21,7219303,Choose the correct order of the events?,3,1,0
140,21,7219435,Choose the correct order of the events?,3,1,0
141,21,7219666,Choose the correct order of the events?,3,0,0
142,21,722029,Choose the correct order of the events?,1,3,0
143,21,7220473,Choose the correct order of the events?,1,1,1
144,21,7220478,Choose the correct order of the events?,2,0,0
145,21,7220787,Choose the correct order of the events?,1,1,1
146,21,7220858,Choose the correct order of the events?,2,0,0
147,21,7220,Choose the correct order of the events?,1,2,0
148,21,722120,Choose the correct order of the events?,1,0,0
149,21,7221253,Choose the correct order of the events?,1,1,1
150,21,7221334,Choose the correct order of the events?,2,2,1
151,21,7221386,Choose the correct order of the events?,2,0,0
152,21,7221396,Choose the correct order of the events?,1,0,0
153,21,7221558,Choose the correct order of the events?,0,1,0
154,21,722245,Choose the correct order of the events?,2,0,0
155,21,7222888,Choose the correct order of the events?,3,3,1
156,21,7223200,Choose the correct order of the events?,3,3,1
157,21,7223791,Choose the correct order of the events?,1,3,0
158,21,7223929,Choose the correct order of the events?,2,3,0
159,21,7224161,Choose the correct order of the events?,1,3,0
160,21,722449,Choose the correct order of the events?,3,2,0
161,21,722495,Choose the correct order of the events?,0,0,1
162,21,722532,Choose the correct order of the events?,2,1,0
163,21,722589,Choose the correct order of the events?,2,3,0
164,21,7226155,Choose the correct order of the events?,0,0,1
165,21,7227053,Choose the correct order of the events?,2,2,1
166,21,722746,Choose the correct order of the events?,2,3,0
167,21,7227713,Choose the correct order of the events?,2,3,0
168,21,722796,Choose the correct order of the events?,2,1,0
169,21,722823,Choose the correct order of the events?,3,2,0
