index,fileid,qid,question,origanswer,generatedanswer,correctness
0,10,1893549,Choose the correct order of the events?,3,2,0
1,10,1893550,Choose the correct order of the events?,1,0,0
2,10,1893624,Choose the correct order of the events?,3,3,1
3,10,189365,Choose the correct order of the events?,2,0,0
4,10,1893671,Choose the correct order of the events?,2,0,0
5,10,1893808,Choose the correct order of the events?,2,2,1
6,10,1893811,Choose the correct order of the events?,1,3,0
7,10,1893812,Choose the correct order of the events?,3,2,0
8,10,1893884,Choose the correct order of the events?,0,3,0
9,10,1894050,Choose the correct order of the events?,2,0,0
10,10,1894066,Choose the correct order of the events?,2,3,0
11,10,1894261,Choose the correct order of the events?,0,3,0
12,10,1894327,Choose the correct order of the events?,2,3,0
13,10,1894412,Choose the correct order of the events?,3,2,0
14,10,1894585,Choose the correct order of the events?,3,1,0
15,10,1894753,Choose the correct order of the events?,3,3,1
16,10,1894834,Choose the correct order of the events?,2,1,0
17,10,189511,Choose the correct order of the events?,1,1,1
18,10,189531,Choose the correct order of the events?,1,1,1
19,10,1895836,Choose the correct order of the events?,1,1,1
20,10,1895878,Choose the correct order of the events?,0,2,0
21,10,1895990,Choose the correct order of the events?,1,1,1
22,10,1895,Choose the correct order of the events?,3,0,0
23,10,189609,Choose the correct order of the events?,2,0,0
24,10,1896137,Choose the correct order of the events?,1,2,0
25,10,1896284,Choose the correct order of the events?,1,2,0
26,10,18965,Choose the correct order of the events?,0,2,0
27,10,1896668,Choose the correct order of the events?,2,3,0
28,10,1896805,Choose the correct order of the events?,2,1,0
29,10,1897164,Choose the correct order of the events?,2,1,0
30,10,189737,Choose the correct order of the events?,1,2,0
31,10,189739,Choose the correct order of the events?,1,1,1
32,10,1897482,Choose the correct order of the events?,0,2,0
33,10,189757,Choose the correct order of the events?,0,0,1
34,10,18976,Choose the correct order of the events?,3,2,0
35,10,189802,Choose the correct order of the events?,1,0,0
36,10,1898163,Choose the correct order of the events?,0,0,1
37,10,1898202,Choose the correct order of the events?,0,0,1
38,10,1898271,Choose the correct order of the events?,3,2,0
39,10,189847,Choose the correct order of the events?,1,2,0
40,10,189865,Choose the correct order of the events?,2,0,0
41,10,18988,Choose the correct order of the events?,2,0,0
42,10,1898940,Choose the correct order of the events?,2,0,0
